open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1675104540000,23137.17000000,23156.18000000,23134.19000000,23152.13000000,188.89675000,1675104599999,4371967.28269450,5526,112.53013000,2604560.56042230,0
1675104600000,23151.29000000,23155.24000000,23144.76000000,23154.77000000,152.92068000,1675104659999,3540131.87884310,4713,80.91206000,1873175.66316840,0
1675104660000,23154.77000000,23155.91000000,23128.47000000,23130.93000000,182.84739000,1675104719999,4231070.08534190,4796,73.65035000,1704234.25321490,0
1675104720000,23131.63000000,23133.68000000,23118.12000000,23120.71000000,99.22004000,1675104779999,2294335.23380660,3699,46.78294000,1081797.79187230,0
1675104780000,23119.40000000,23128.26000000,23116.78000000,23119.84000000,121.08477000,1675104839999,2799713.22814630,4110,62.42939000,1443517.78925690,0
1675104840000,23119.45000000,23139.49000000,23114.07000000,23137.09000000,106.77838000,1675104899999,2469529.65744220,3590,58.88422000,1361903.70743940,0
1675104900000,23137.72000000,23142.51000000,23130.00000000,23131.85000000,126.31855000,1675104959999,2922576.65456620,3880,57.15452000,1322380.23528540,0
1675104960000,23131.07000000,23136.89000000,23120.46000000,23124.95000000,135.38822000,1675105019999,3131348.10025100,4414,58.03004000,1342160.34302970,0
1675105020000,23124.95000000,23128.33000000,23116.12000000,23120.65000000,119.33662000,1675105079999,2759236.43403530,3695,48.72855000,1126703.90577520,0
1675105080000,23120.64000000,23134.25000000,23117.16000000,23131.76000000,93.07128000,1675105139999,2152519.87065490,3361,54.00982000,1249116.46676680,0
1675105140000,23132.78000000,23140.55000000,23129.97000000,23138.83000000,110.99412000,1675105199999,2567889.10114230,3820,63.51803000,1469531.75268770,0
1675105200000,23139.06000000,23141.82000000,23126.01000000,23130.20000000,117.75866000,1675105259999,2724220.48158800,4139,53.26141000,1232185.52766080,0
1675105260000,23130.12000000,23132.86000000,23124.16000000,23128.72000000,65.50009000,1675105319999,1514871.70960170,3179,32.56103000,753071.83640170,0
1675105320000,23128.06000000,23132.24000000,23123.67000000,23125.79000000,70.44091000,1675105379999,1629140.60819010,3013,32.16107000,743825.13554560,0
1675105380000,23124.80000000,23125.79000000,23111.08000000,23113.64000000,140.85247000,1675105439999,3256087.84248650,4809,56.31130000,1301773.40680090,0
1675105440000,23113.64000000,23131.26000000,23110.66000000,23127.10000000,155.01286000,1675105499999,3583934.70246810,4525,88.68637000,2050477.60281000,0
1675105500000,23128.24000000,23129.42000000,23102.08000000,23105.12000000,177.24272000,1675105559999,4096581.14681080,4432,70.50214000,1629553.95628600,0
1675105560000,23105.12000000,23105.30000000,23093.31000000,23096.78000000,172.20321000,1675105619999,3977541.13279350,4516,71.06320000,1641438.21186800,0
1675105620000,23098.06000000,23102.04000000,23078.00000000,23083.91000000,194.74021000,1675105679999,4496040.90435690,5336,74.05875000,1709892.00079490,0
1675105680000,23085.15000000,23085.27000000,23056.52000000,23067.99000000,281.90970000,1675105739999,6502895.29232140,7493,119.80727000,2763635.00422710,0
1675105740000,23067.15000000,23068.00000000,22929.69000000,22935.69000000,1343.14935000,1675105799999,30905443.00808570,23499,490.60087000,11289477.83184280,0
1675105800000,22934.21000000,22944.18000000,22627.90000000,22659.05000000,2865.90945000,1675105859999,65255539.00891420,47773,1169.41058000,26622070.48839980,0
1675105860000,22662.59000000,22799.00000000,22657.77000000,22777.66000000,1409.07677000,1675105919999,32054298.61543810,26544,715.44442000,16276092.55738270,0
1675105920000,22778.00000000,22809.37000000,22733.35000000,22808.42000000,1093.20895000,1675105979999,24899489.26069860,20588,546.77472000,12454359.75818700,0
1675105980000,22808.42000000,22826.38000000,22773.50000000,22773.72000000,646.87278000,1675106039999,14749672.46640510,14519,334.90793000,7636610.21790920,0
1675106040000,22773.72000000,22800.32000000,22742.23000000,22794.36000000,553.47421000,1675106099999,12601710.24589470,12441,298.80867000,6803877.07897030,0
1675106100000,22794.36000000,22801.97000000,22740.86000000,22749.29000000,554.49420000,1675106159999,12625712.87753140,11972,227.58257000,5182298.66628020,0
1675106160000,22749.29000000,22789.10000000,22744.83000000,22778.68000000,605.22978000,1675106219999,13783912.63740910,12836,312.63444000,7120474.22084130,0
1675106220000,22779.99000000,22841.51000000,22778.12000000,22826.95000000,507.19560000,1675106279999,11568218.50176470,12740,300.87809000,6861863.46031760,0
1675106280000,22826.95000000,22852.00000000,22809.43000000,22838.43000000,538.73275000,1675106339999,12301605.33248440,13415,291.77743000,6662704.57936780,0
1675106340000,22836.52000000,22851.14000000,22791.71000000,22830.65000000,714.22691000,1675106399999,16298839.83611530,14296,337.83206000,7709648.80567320,0
1675106400000,22830.65000000,22830.68000000,22782.10000000,22789.54000000,352.99748000,1675106459999,8048791.17548930,9174,165.87819000,3782266.98452630,0
1675106460000,22789.54000000,22829.58000000,22772.50000000,22824.51000000,373.69609000,1675106519999,8522558.72240880,9690,201.43585000,4594117.08866850,0
1675106520000,22824.51000000,22837.09000000,22800.41000000,22814.73000000,256.15517000,1675106579999,5844571.01661590,7452,119.84136000,2734606.54631590,0
1675106580000,22816.63000000,22831.31000000,22804.05000000,22820.01000000,245.80491000,1675106639999,5608979.98413290,7361,128.67693000,2936336.94413890,0
1675106640000,22820.89000000,22821.30000000,22784.61000000,22791.36000000,271.43274000,1675106699999,6189511.54668560,7646,134.46133000,3066258.23765720,0
1675106700000,22791.36000000,22814.45000000,22776.28000000,22805.14000000,252.95197000,1675106759999,5766179.92330050,8093,131.78749000,3004292.60527320,0
1675106760000,22804.14000000,22827.50000000,22794.30000000,22819.79000000,324.79805000,1675106819999,7410700.80353450,7852,147.41556000,3363777.66684390,0
1675106820000,22819.79000000,22821.07000000,22788.38000000,22798.27000000,240.34697000,1675106879999,5480130.46491110,6694,111.27660000,2537172.71102710,0
1675106880000,22798.27000000,22822.90000000,22795.85000000,22807.76000000,258.95258000,1675106939999,5906908.16525920,6818,133.85433000,3053423.45819980,0
1675106940000,22808.53000000,22820.32000000,22776.71000000,22783.32000000,355.55379000,1675106999999,8104606.00894230,8270,155.45355000,3543876.51880500,0
1675107000000,22783.33000000,22792.17000000,22764.10000000,22769.43000000,359.56749000,1675107059999,8190196.77085710,9099,177.37898000,4040449.12978070,0
1675107060000,22769.43000000,22821.32000000,22768.00000000,22800.10000000,375.50437000,1675107119999,8562670.82769570,8651,205.64779000,4689200.19953410,0
1675107120000,22798.46000000,22815.06000000,22766.06000000,22767.98000000,323.77738000,1675107179999,7378202.50519880,7283,149.56547000,3408590.26266350,0
1675107180000,22767.98000000,22785.40000000,22766.06000000,22771.57000000,263.00333000,1675107239999,5990140.67887730,6271,149.77466000,3411271.67781970,0
1675107240000,22773.19000000,22780.00000000,22762.03000000,22769.10000000,213.44037000,1675107299999,4859949.71198620,5556,99.15214000,2257714.60722160,0
1675107300000,22769.09000000,22770.00000000,22717.14000000,22728.60000000,505.42587000,1675107359999,11495746.02723110,10194,196.52746000,4470072.89003490,0
1675107360000,22728.60000000,22732.19000000,22652.29000000,22702.79000000,724.81512000,1675107419999,16450203.55928420,14348,346.43495000,7863378.42770080,0
1675107420000,22702.79000000,22730.00000000,22658.13000000,22727.27000000,507.39765000,1675107479999,11515058.18806940,11237,252.53891000,5731847.10613870,0
1675107480000,22727.28000000,22755.23000000,22727.12000000,22747.60000000,498.20473000,1675107539999,11330440.66235560,10041,269.59676000,6131699.60608320,0
1675107540000,22746.21000000,22750.49000000,22691.56000000,22703.66000000,343.88679000,1675107599999,7813739.49890900,8506,161.26541000,3664549.98591240,0
1675107600000,22705.60000000,22742.51000000,22678.71000000,22693.50000000,508.31892000,1675107659999,11545525.08656200,10476,248.66887000,5648821.39335480,0
1675107660000,22692.64000000,22713.44000000,22681.56000000,22707.99000000,443.49141000,1675107719999,10065706.53925670,9174,251.25205000,5702768.21066460,0
1675107720000,22706.46000000,22722.12000000,22673.43000000,22683.61000000,352.45573000,1675107779999,8001366.18463580,7642,179.36644000,4072433.22380710,0
1675107780000,22683.61000000,22700.00000000,22677.24000000,22696.82000000,305.97110000,1675107839999,6941654.95690990,7476,159.77626000,3625167.81800030,0
1675107840000,22696.82000000,22711.40000000,22689.71000000,22698.25000000,341.29936000,1675107899999,7747181.81761950,7874,190.88468000,4333065.34559450,0
1675107900000,22698.25000000,22715.00000000,22670.70000000,22686.84000000,310.28986000,1675107959999,7041444.15056140,8064,143.08715000,3247391.00124160,0
1675107960000,22685.53000000,22739.65000000,22685.53000000,22728.41000000,321.62668000,1675108019999,7305007.21070630,7921,190.21882000,4320538.40036140,0
1675108020000,22728.41000000,22733.66000000,22719.49000000,22727.03000000,247.72023000,1675108079999,5629751.40216130,5887,119.20389000,2709122.71950180,0
1675108080000,22728.08000000,22738.71000000,22700.59000000,22713.28000000,280.32775000,1675108139999,6369492.16445150,6359,122.47787000,2783068.22170540,0
1675108140000,22713.28000000,22734.98000000,22712.57000000,22724.21000000,241.49909000,1675108199999,5488117.01219480,6223,131.87590000,2996963.36173510,0
1675108200000,22725.83000000,22745.90000000,22715.68000000,22745.25000000,253.96714000,1675108259999,5773005.65234390,6671,141.69020000,3220915.15575150,0
1675108260000,22745.25000000,22757.96000000,22741.62000000,22748.26000000,250.82978000,1675108319999,5706474.67691580,6394,118.81526000,2703161.62547370,0
1675108320000,22748.61000000,22767.44000000,22747.54000000,22755.10000000,223.89029000,1675108379999,5095028.77270180,6492,114.39623000,2603352.94682990,0
1675108380000,22755.10000000,22775.27000000,22753.57000000,22754.47000000,243.38516000,1675108439999,5540783.58749800,6559,136.79223000,3114228.09911610,0
1675108440000,22754.47000000,22765.00000000,22750.00000000,22753.61000000,172.83548000,1675108499999,3932919.52732240,5142,84.00809000,1911699.32881810,0
1675108500000,22753.61000000,22755.43000000,22737.42000000,22741.72000000,206.89302000,1675108559999,4706197.95775050,5610,101.24840000,2303124.69937270,0
1675108560000,22742.60000000,22759.50000000,22737.72000000,22741.59000000,162.45927000,1675108619999,3695885.64841950,4597,80.27816000,1826287.27100670,0
1675108620000,22741.59000000,22767.00000000,22740.32000000,22763.31000000,207.79083000,1675108679999,4728244.23064970,4970,124.23226000,2826891.42331500,0
1675108680000,22763.31000000,22785.48000000,22761.77000000,22773.17000000,270.74606000,1675108739999,6166534.90797620,6773,140.62043000,3202830.79498400,0
1675108740000,22772.49000000,22789.28000000,22772.49000000,22784.86000000,243.64921000,1675108799999,5551252.20219510,6303,135.61495000,3089869.10185580,0
1675108800000,22784.86000000,22787.93000000,22754.69000000,22757.78000000,320.79295000,1675108859999,7304676.53552800,7018,139.95411000,3187058.82391890,0
1675108860000,22758.55000000,22759.94000000,22746.50000000,22750.46000000,241.78242000,1675108919999,5501030.18957520,5290,83.37716000,1897053.64378940,0
1675108920000,22749.65000000,22780.30000000,22747.63000000,22777.88000000,230.46576000,1675108979999,5247455.13350090,5620,140.75725000,3205004.84617820,0
1675108980000,22778.96000000,22797.50000000,22771.10000000,22788.50000000,371.39290000,1675109039999,8461713.21267340,7086,227.82679000,5190897.46853530,0
1675109040000,22789.30000000,22800.00000000,22786.42000000,22790.84000000,249.75547000,1675109099999,5692964.08492440,6189,140.73460000,3208099.96083780,0
1675109100000,22790.84000000,22810.00000000,22775.61000000,22803.64000000,395.83157000,1675109159999,9024544.14399160,7208,248.33129000,5662016.78959060,0
1675109160000,22804.61000000,22806.77000000,22795.55000000,22798.60000000,162.80606000,1675109219999,3712134.86107710,4745,74.73713000,1704134.70297370,0
1675109220000,22798.88000000,22798.89000000,22753.34000000,22756.40000000,351.70937000,1675109279999,8009053.18334170,7098,127.01791000,2892385.75316840,0
1675109280000,22756.40000000,22784.00000000,22753.05000000,22764.45000000,172.87720000,1675109339999,3936575.12579000,4341,92.94868000,2116606.50866080,0
1675109340000,22765.97000000,22784.03000000,22764.45000000,22770.03000000,128.14101000,1675109399999,2918304.71020070,3856,72.51419000,1651479.28155880,0
1675109400000,22770.03000000,22778.86000000,22759.19000000,22760.75000000,149.51908000,1675109459999,3404059.06974680,4040,54.79459000,1247563.92122170,0
1675109460000,22760.75000000,22772.68000000,22750.00000000,22766.92000000,202.97727000,1675109519999,4619715.48255630,5472,107.71050000,2451539.11697870,0
1675109520000,22767.72000000,22784.60000000,22765.10000000,22773.50000000,191.98924000,1675109579999,4372746.35831900,5414,96.26369000,2192509.99250320,0
1675109580000,22772.43000000,22779.64000000,22752.00000000,22756.15000000,182.22999000,1675109639999,4148813.82132120,4847,87.55006000,1993354.50475350,0
1675109640000,22756.14000000,22776.60000000,22750.85000000,22758.42000000,166.27432000,1675109699999,3785303.29025710,5157,80.97561000,1843493.20088780,0
1675109700000,22758.39000000,22770.00000000,22752.21000000,22755.48000000,169.48745000,1675109759999,3857708.33473850,4794,80.52253000,1832844.10378840,0
1675109760000,22755.48000000,22759.21000000,22730.00000000,22733.75000000,351.12731000,1675109819999,7986342.65444560,7075,118.68246000,2699775.89074330,0
1675109820000,22732.29000000,22756.96000000,22731.34000000,22737.44000000,215.80832000,1675109879999,4908194.22597120,5701,107.20647000,2438226.46642010,0
1675109880000,22737.45000000,22751.42000000,22733.85000000,22738.67000000,149.94492000,1675109939999,3410066.26720130,4721,78.72092000,1790351.68735230,0
1675109940000,22738.71000000,22743.50000000,22722.36000000,22741.52000000,198.23310000,1675109999999,4506216.43908700,5861,101.58532000,2309336.07733950,0
1675110000000,22742.64000000,22748.22000000,22725.31000000,22741.23000000,236.77772000,1675110059999,5383858.21008300,5805,106.61466000,2424259.92804260,0
1675110060000,22741.23000000,22741.29000000,22680.51000000,22685.86000000,476.16973000,1675110119999,10811142.85262310,9906,190.66174000,4328929.36429960,0
1675110120000,22685.86000000,22685.86000000,22558.88000000,22664.48000000,1579.76878000,1675110179999,35739689.63522900,27366,741.60803000,16779655.76104890,0
1675110180000,22664.48000000,22700.32000000,22624.21000000,22676.08000000,746.23189000,1675110239999,16910572.83618310,14463,396.03317000,8975031.03302810,0
1675110240000,22677.56000000,22685.54000000,22640.38000000,22641.95000000,338.51650000,1675110299999,7668733.36281060,8230,161.83844000,3666395.37554200,0
1675110300000,22641.95000000,22675.18000000,22617.51000000,22626.13000000,430.61287000,1675110359999,9751607.16130160,9665,197.54558000,4474088.92059940,0
1675110360000,22624.22000000,22673.06000000,22611.32000000,22645.28000000,535.61370000,1675110419999,12129090.38083340,11846,297.13655000,6729153.87604850,0
1675110420000,22645.28000000,22678.89000000,22631.09000000,22673.69000000,362.47138000,1675110479999,8213363.41652490,8753,198.10733000,4489301.19621190,0
1675110480000,22673.69000000,22679.84000000,22652.68000000,22670.84000000,237.50438000,1675110539999,5383181.87237820,7231,110.73027000,2509899.21560800,0
1675110540000,22670.84000000,22689.55000000,22656.70000000,22670.58000000,287.43776000,1675110599999,6517556.78477090,7452,142.72248000,3236461.56991120,0
1675110600000,22670.58000000,22670.74000000,22651.46000000,22666.23000000,208.03943000,1675110659999,4714736.46938710,5884,89.84087000,2036157.43838790,0
1675110660000,22666.23000000,22700.46000000,22656.17000000,22696.13000000,344.55514000,1675110719999,7816495.65987020,8225,174.78113000,3965390.36452470,0
1675110720000,22696.54000000,22722.00000000,22692.11000000,22708.95000000,361.75173000,1675110779999,8214893.76089740,8946,192.24612000,4365824.87144210,0
1675110780000,22706.92000000,22708.89000000,22678.34000000,22690.09000000,163.78630000,1675110839999,3716323.40311690,5567,78.58957000,1783231.82065850,0
1675110840000,22688.66000000,22695.00000000,22657.60000000,22671.99000000,358.18637000,1675110899999,8121596.03601250,8328,160.73166000,3644575.17877000,0
1675110900000,22671.99000000,22695.37000000,22669.34000000,22691.89000000,210.46642000,1675110959999,4774346.26715890,6090,112.59853000,2554328.90723020,0
1675110960000,22691.89000000,22702.26000000,22689.75000000,22696.28000000,188.23854000,1675111019999,4272255.72856640,5294,94.86378000,2153103.13361870,0
1675111020000,22695.62000000,22719.99000000,22695.44000000,22705.83000000,243.35223000,1675111079999,5526987.59829940,6446,119.88983000,2722940.31884130,0
1675111080000,22705.83000000,22724.39000000,22700.01000000,22723.49000000,204.58114000,1675111139999,4647111.90204060,5785,106.31664000,2415102.35024800,0
1675111140000,22722.48000000,22725.42000000,22714.60000000,22721.68000000,162.16082000,1675111199999,3684310.72711630,4689,76.19106000,1731116.49992490,0
1675111200000,22721.68000000,22725.98000000,22702.76000000,22713.73000000,151.37362000,1675111259999,3438613.51770360,4872,69.51976000,1579259.84196890,0
1675111260000,22713.73000000,22717.50000000,22683.69000000,22689.99000000,227.14236000,1675111319999,5156632.70586260,4717,69.59252000,1579844.29509440,0
1675111320000,22689.99000000,22709.82000000,22689.34000000,22705.93000000,174.22331000,1675111379999,3954896.90625610,4610,95.48549000,2167511.64621450,0
1675111380000,22705.93000000,22716.34000000,22700.80000000,22704.06000000,136.82151000,1675111439999,3106864.12014860,3755,74.02537000,1681009.36362770,0
1675111440000,22704.06000000,22723.97000000,22704.01000000,22716.42000000,182.39880000,1675111499999,4143645.48738340,5137,86.18169000,1957821.56152140,0
1675111500000,22716.42000000,22729.00000000,22708.94000000,22725.28000000,189.84587000,1675111559999,4313540.77250700,4730,96.62085000,2195391.15022470,0
1675111560000,22724.34000000,22729.84000000,22676.70000000,22685.33000000,301.75609000,1675111619999,6851718.52791080,6182,120.86538000,2744835.12023060,0
1675111620000,22686.80000000,22699.52000000,22683.76000000,22692.51000000,179.33517000,1675111679999,4069838.06281000,4608,97.17051000,2205179.15260800,0
1675111680000,22692.52000000,22694.67000000,22666.99000000,22686.91000000,248.02094000,1675111739999,5625465.00129720,6048,117.98143000,2676013.31429470,0
1675111740000,22685.73000000,22688.71000000,22669.27000000,22687.91000000,184.00020000,1675111799999,4172859.21336860,4789,90.16350000,2044840.70648170,0
1675111800000,22686.92000000,22718.47000000,22670.00000000,22718.22000000,241.23212000,1675111859999,5474706.99617100,6298,138.25759000,3137954.20093050,0
1675111860000,22718.50000000,22727.77000000,22687.63000000,22690.68000000,261.13184000,1675111919999,5930522.37164660,5829,132.49975000,3009443.51327440,0
1675111920000,22689.41000000,22698.85000000,22672.63000000,22685.41000000,226.27730000,1675111979999,5133120.23709080,5739,109.13063000,2475746.11985890,0
1675111980000,22685.25000000,22705.08000000,22669.14000000,22700.09000000,236.39275000,1675112039999,5363875.80544480,5740,116.82924000,2651082.17564710,0
1675112040000,22699.31000000,22705.14000000,22683.22000000,22695.30000000,200.18879000,1675112099999,4543453.88393300,5300,105.32832000,2390617.81611450,0
1675112100000,22694.92000000,22697.83000000,22675.42000000,22677.34000000,195.25309000,1675112159999,4429693.44989080,5457,79.28974000,1798894.96695640,0
1675112160000,22678.56000000,22698.00000000,22677.34000000,22692.82000000,156.56844000,1675112219999,3552496.21879630,4437,82.68819000,1876176.40976090,0
1675112220000,22691.44000000,22697.85000000,22681.00000000,22689.86000000,122.52998000,1675112279999,2780316.37169550,3738,58.63421000,1330476.89989390,0
1675112280000,22689.86000000,22698.79000000,22687.16000000,22690.50000000,162.32331000,1675112339999,3683293.24002060,4117,62.73438000,1423547.58999170,0
1675112340000,22689.50000000,22698.22000000,22677.94000000,22697.83000000,261.98222000,1675112399999,5944071.62912020,6451,139.11710000,3156603.93031840,0
1675112400000,22697.83000000,22703.69000000,22691.43000000,22700.90000000,213.50513000,1675112459999,4846204.09178980,5464,116.50451000,2644534.11904550,0
1675112460000,22699.94000000,22717.77000000,22696.58000000,22717.63000000,240.38965000,1675112519999,5458934.64973370,5367,166.93215000,3791092.58903720,0
1675112520000,22716.70000000,22750.00000000,22715.55000000,22746.33000000,312.64437000,1675112579999,7106769.57777890,7916,186.11051000,4230528.51062940,0
1675112580000,22746.33000000,22759.03000000,22741.33000000,22752.44000000,292.31338000,1675112639999,6650161.58500650,7041,150.70821000,3428793.40078760,0
1675112640000,22753.56000000,22761.00000000,22747.53000000,22758.09000000,110.70441000,1675112699999,2519115.36519850,3987,58.25172000,1325571.91584480,0
1675112700000,22758.09000000,22766.70000000,22741.14000000,22748.18000000,288.39080000,1675112759999,6562625.43526490,5954,137.93522000,3138963.53785680,0
1675112760000,22749.52000000,22754.00000000,22721.71000000,22746.45000000,209.93974000,1675112819999,4773855.74762470,4977,106.57832000,2423503.87163000,0
1675112820000,22744.87000000,22759.32000000,22742.95000000,22749.61000000,194.15033000,1675112879999,4416771.28450700,4281,108.34005000,2464729.43694750,0
1675112880000,22749.61000000,22758.16000000,22747.01000000,22752.58000000,132.84725000,1675112939999,3022519.05384800,3786,68.12380000,1549981.00449740,0
1675112940000,22753.70000000,22776.59000000,22751.15000000,22774.06000000,191.73721000,1675112999999,4364864.82030470,5497,109.31962000,2488693.94194970,0
1675113000000,22775.87000000,22781.50000000,22765.73000000,22774.03000000,231.45760000,1675113059999,5271532.66865360,5866,119.42129000,2719988.80126530,0
1675113060000,22775.29000000,22780.00000000,22762.91000000,22777.30000000,129.04516000,1675113119999,2938446.24487560,3882,66.26385000,1508927.09628080,0
1675113120000,22778.68000000,22781.04000000,22762.16000000,22765.99000000,198.75671000,1675113179999,4526050.33295660,4760,83.46472000,1900678.95189120,0
1675113180000,22765.35000000,22777.00000000,22751.47000000,22771.09000000,209.28329000,1675113239999,4764280.33009220,5442,104.43686000,2377534.03350590,0
1675113240000,22771.09000000,22777.31000000,22765.78000000,22768.12000000,153.08365000,1675113299999,3485980.74969050,4314,77.93966000,1774860.37823820,0
1675113300000,22769.00000000,22775.25000000,22739.88000000,22743.25000000,261.85747000,1675113359999,5959189.34576990,6378,111.30214000,2533044.32646730,0
1675113360000,22743.42000000,22763.75000000,22742.51000000,22762.19000000,136.34538000,1675113419999,3102760.98258660,4108,78.72983000,1791608.37768890,0
1675113420000,22761.80000000,22774.69000000,22750.01000000,22772.53000000,186.40298000,1675113479999,4243257.30394510,4973,111.64889000,2541642.87552870,0
1675113480000,22772.53000000,22774.35000000,22765.10000000,22772.53000000,115.17829000,1675113539999,2622617.26999320,3510,67.33686000,1533249.25308970,0
1675113540000,22772.53000000,22779.93000000,22763.43000000,22776.17000000,107.16933000,1675113599999,2440630.14789740,3840,54.88825000,1250051.03915950,0
1675113600000,22776.17000000,22789.19000000,22769.90000000,22786.35000000,167.04354000,1675113659999,3805066.69072630,4757,81.34834000,1853115.19764530,0
1675113660000,22785.33000000,22788.19000000,22775.63000000,22781.30000000,154.71305000,1675113719999,3524617.37981520,4115,71.13610000,1620608.19210910,0
1675113720000,22780.19000000,22794.80000000,22772.44000000,22780.86000000,367.83294000,1675113779999,8380848.11116530,6383,196.95066000,4487629.93765570,0
1675113780000,22780.86000000,22780.87000000,22759.91000000,22760.65000000,174.37069000,1675113839999,3970155.54099210,4003,53.42061000,1216332.48483940,0
1675113840000,22760.11000000,22774.22000000,22758.86000000,22771.16000000,112.87191000,1675113899999,2569562.11103150,3585,68.80196000,1566338.63817760,0
1675113900000,22771.38000000,22785.69000000,22769.74000000,22773.55000000,127.61537000,1675113959999,2906817.64038740,4393,62.59543000,1425829.81616330,0
1675113960000,22774.83000000,22783.56000000,22758.95000000,22762.99000000,140.33227000,1675114019999,3195574.66278600,4021,64.00986000,1457677.30398570,0
1675114020000,22762.99000000,22782.55000000,22754.46000000,22775.53000000,141.05056000,1675114079999,3211975.17972250,4485,82.54998000,1879808.60852260,0
1675114080000,22776.27000000,22777.15000000,22766.90000000,22773.21000000,87.56847000,1675114139999,1994122.60643260,3064,42.08570000,958408.12575840,0
1675114140000,22773.21000000,22776.00000000,22758.22000000,22761.96000000,133.74193000,1675114199999,3044753.24960970,4007,55.45621000,1262565.12487580,0
1675114200000,22761.96000000,22768.63000000,22760.10000000,22766.10000000,108.94048000,1675114259999,2479976.87277150,4288,53.09331000,1208685.32892350,0
1675114260000,22766.10000000,22768.11000000,22754.98000000,22761.57000000,111.93199000,1675114319999,2547576.67727310,3828,57.55100000,1309883.69196490,0
1675114320000,22762.37000000,22773.44000000,22757.49000000,22766.87000000,111.33038000,1675114379999,2534520.21941510,3735,54.57648000,1242509.66582850,0
1675114380000,22766.02000000,22768.33000000,22755.75000000,22757.93000000,81.99248000,1675114439999,1866188.82261840,3488,32.74182000,745229.43715410,0
1675114440000,22757.93000000,22761.84000000,22748.01000000,22750.86000000,108.70209000,1675114499999,2473565.55719000,3724,42.38596000,964572.83516510,0
1675114500000,22750.86000000,22779.59000000,22750.86000000,22773.44000000,156.76307000,1675114559999,3569135.84052900,4268,103.75805000,2362296.80516230,0
1675114560000,22773.44000000,22787.69000000,22770.52000000,22783.80000000,93.35966000,1675114619999,2126790.14150130,3645,50.86560000,1158778.18047480,0
1675114620000,22783.80000000,22785.29000000,22773.40000000,22781.57000000,109.17696000,1675114679999,2487084.19919870,3316,46.88963000,1068185.76728640,0
1675114680000,22781.57000000,22790.56000000,22776.15000000,22781.36000000,150.80545000,1675114739999,3436028.06910900,3960,80.00112000,1822859.20837730,0
1675114740000,22781.36000000,22784.06000000,22765.05000000,22771.67000000,100.02974000,1675114799999,2277899.91993700,3388,43.13360000,982255.79489650,0
1675114800000,22770.87000000,22777.31000000,22758.71000000,22762.59000000,144.14142000,1675114859999,3281726.17190810,4461,72.68434000,1654860.66986430,0
1675114860000,22763.59000000,22763.64000000,22752.00000000,22758.45000000,110.55608000,1675114919999,2516017.17935980,3536,55.68385000,1267257.25216200,0
1675114920000,22757.55000000,22759.80000000,22729.20000000,22734.44000000,199.60746000,1675114979999,4539691.30834130,5421,84.91064000,1931111.83330780,0
1675114980000,22734.45000000,22744.20000000,22725.58000000,22740.53000000,114.03341000,1675115039999,2592660.33407060,4044,60.41705000,1373642.97546870,0
1675115040000,22740.53000000,22747.65000000,22732.74000000,22739.70000000,129.29055000,1675115099999,2939969.48362070,4016,60.80070000,1382575.07783350,0
1675115100000,22739.70000000,22746.87000000,22712.98000000,22716.73000000,187.36221000,1675115159999,4258852.18938490,4908,73.48215000,1670427.88986070,0
1675115160000,22716.74000000,22732.77000000,22715.72000000,22729.28000000,107.44936000,1675115219999,2441535.07474870,3320,56.92376000,1293467.80315050,0
1675115220000,22729.28000000,22736.17000000,22723.81000000,22726.90000000,89.44892000,1675115279999,2033070.66512860,3327,43.37775000,985946.76214280,0
1675115280000,22726.15000000,22732.03000000,22703.00000000,22703.00000000,179.55676000,1675115339999,4078590.16936440,4833,73.72461000,1674775.32927200,0
1675115340000,22703.00000000,22710.43000000,22674.05000000,22709.19000000,397.40893000,1675115399999,9019629.68349330,7894,185.06181000,4200363.21081910,0
1675115400000,22708.03000000,22715.07000000,22695.16000000,22713.65000000,152.07368000,1675115459999,3452773.58815380,4336,81.14062000,1842289.64008420,0
1675115460000,22713.65000000,22721.64000000,22709.16000000,22714.85000000,133.24729000,1675115519999,3026954.29408570,4101,66.09073000,1501410.11518810,0
1675115520000,22715.85000000,22728.60000000,22714.71000000,22724.90000000,72.58485000,1675115579999,1649257.99260630,2821,39.79921000,904330.22038090,0
1675115580000,22724.35000000,22728.55000000,22716.21000000,22727.25000000,46.85880000,1675115639999,1064762.58889720,2327,24.04706000,546428.35410330,0
1675115640000,22726.11000000,22727.37000000,22716.36000000,22721.96000000,49.13798000,1675115699999,1116537.42308400,2189,24.49553000,556593.44901320,0
1675115700000,22721.54000000,22726.98000000,22715.86000000,22721.32000000,95.09857000,1675115759999,2160776.37973540,3007,39.51745000,897912.89443870,0
1675115760000,22721.32000000,22744.69000000,22712.63000000,22741.30000000,113.84266000,1675115819999,2587683.61934560,3679,64.82577000,1473499.80169280,0
1675115820000,22740.19000000,22761.10000000,22740.15000000,22756.74000000,154.94486000,1675115879999,3525013.45272070,3936,89.17821000,2028870.26786240,0
1675115880000,22756.74000000,22757.10000000,22731.20000000,22734.72000000,122.39197000,1675115939999,2783783.84433480,3739,47.08463000,1070926.09271410,0
